text,airline_sentiment
@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?,0
@JetBlue thank you,1
"@AmericanAir Yes, thank you. Just not how I wanted to start my vacation!",1
@JetBlue ’s Marty St. George really has zero clue. How does he still have a job? #nobaggagefees http://t.co/tjDzaMHPEw,0
@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,0
@united A friend traveled via UA1470 today and never got their luggage. What recourse does the person have? Buy clothes and get reimbursed?,0
@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.,0
"@united again, you said to go take the time to go there, knowing what the issue was, and knowing you won’t fix it.",0
"@united I was, just very surprised it took over 15 mins. Never experienced anything like that on 1K number",0
@united Hate when I get bumped out of the seat I've selected (&amp; empty row) and moved to another seat (non-empty). #1K #flt803 #nonupgrade!,0
@united hoping there is a spare a/c for 1171 tomorrow!  Have a ship to board!  The sched aircraft is delayed from previous flts.,0
@AmericanAir I am honestly in shock how this process and service compares to my other airline experiences. Not really sure what to say...,0
@united is the airline of the Oscars but doesn't carry ABC on Direct TV?!?! Fail - now I can't watch the Oscars. #united,0
@united so sorry. I ended up on US Air flight. Thank you though for getting back to me:),1
“@united: @d_goodspeed We will follow up with our Maintenance team. Thanks for the tweet. ^KP” THANK YOU!  United Cares!,1
@SouthwestAir I consider myself a loyal customer to the brand but I'm astounded at the lack of concern about customer's flying experiences.,0
@USAirways I would appreciate a call regarding a HORRIBLE experience I had with a gate agent. Was on hold for 39 min and then hung on me.,0
@united I have never been more frustrated than my conversations with United who can't speak Spanish to the courier company that has my bag!,0
"@SouthwestAir disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT",0
@AmericanAir will do on another airline that's more accommodating of its customers. Unable to simply change passengers with notice is simply,0
@JetBlue oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!,1
@united I wanna be grand staff,1
@united free hotel doesn't make up for such poor customer service and disregard,0
@USAirways @AmericanAir - Burned a lot of time and cell minutes working through this flight issue - hopefully we fly home in the morning.,0
@AmericanAir No worries at all. Y’all have a good one!!,1
"@AmericanAir Thanks, but that results in missing the conference I'm attending. Are there options to book earlier,or if not,receive a refund?",0
@JetBlue can't wait! I'll be the one who can't contain herself. 😄,1
@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?,0
@USAirways why are you letting us go to the runway if there are mechanical problems. #wewantcomps,0
@USAirways wasted a day of my vacation after problems with not one but two planes... #waitinginphilly #flight838,0
@AmericanAir 2 months and still no exec platinum member cards. What gives?,0
@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY,1
@JetBlue needs to get its act together in #PHX,0
@united CDG-LAS 42 hours. And my luggage is in SFO. I've been wearing the same clothes for 42 hours. Thank you. #flythefriendlyskies,0
@JetBlue @TatianaKing @thewayoftheid I feel only a few free travel vouchers will assuage my indignation.,0
@united Your MileagePlus signup page is broken.,0
"@USAirways my luggage was delayed. I'm looking for compensation, since, you know, you charged me for it then forgot it...",0
@JetBlue ready to go to Disneyworld!  For the @runDisney #PrincessHalf http://t.co/sTQY9V8256,1
@AmericanAir pretty bad at #DFW no updates two flights behind doors open breeze no America airlines workers http://t.co/6MBK79mdnW,0
@AmericanAir @ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,0
@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763,1
@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,0
@USAirways so basically I am stuck paying for hidden fees and being bumped to an inferior flight. JetBlue here I come. #usairways #mergers,0
@AmericanAir merged airlines do not work for FF programs. Very frustrating and the gate agents are to busy pouting to care. #AttitudeIssues,0
@USAirways problem with flight in Gainesville US Airways  5137 to CLT will miss connecting flight 5547 to IAD. When can I get another flight,0
@united if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?,0
@USAirways I keep getting hung up on. PLEASE respond so I can book a ticket with you. I won't be able to buy one unless I speak to someone!,0
@USAirways when your routing system goes down which grounds all your long haul flights you should think about a #failover plan,0
@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???,0
"@AmericanAir I have been trying to speak with an agent the whole day about my Cancelled Flightled flight, what I can do?",0
@USAirways thanks for crappy hotel with no food and a taxi bill followed by being on standby for your Cancelled Flightlation. #USAirways,0
@AmericanAir several hrs Late Flight and 140 characters won't do it. Cheers though,0
"@SouthwestAir I keep getting disconnected after choosing the option ""unused travel funds"" on your automated customer service line! SOS",0
@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,0
@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys,1
@USAirways flight 4524  first a 2 hour wait for a deadhead crew  then deadhead crew takes overhead bin space paying customers annoyed,0
"@united, maybe don't play the video about how your flights are outfitted w wifi on the flights where wifi isn't working...✈️",0
@SouthwestAir but when do I get my gin &amp; tonic !?!?,0
"@USAirways I thought about moving a lot of business over too, but first impressions count.. Glad it was miles and not cash.",0
@SouthwestAir How? It is not possible to call SWA on the phone. You put me on hold for an hour and then cut me off.,0
@SouthwestAir Gate agent gave me wrong departure info and caused me to miss my flight and now I am on stand by! #NotHappy,0
"@united Doumented via link. However, now that it has been over four months with no response, what do you suggest? Or shall I not expect one?",0
@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,0
@USAirways that seems unlikely without a crew here to board us,0
@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,0
@SouthwestAir - been on hold forever. My first flight was Cancelled Flightled but my 2nd flight is still on time - HELP!,0
@USAirways we've now learned to never fly with u again. You've lost 16 customers from our group + the hundreds more from our company,0
@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,0
@AmericanAir I need a flight out tonight. Isn't there anything else?,0
"@SouthwestAir you do a great job of achieving that at most cities, just not at BWI.",0
"@jetblue when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",0
"@AmericanAir @Rizzilient After days, I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!",0
@SouthwestAir great flight got us back on time!  Thanks,1
@AmericanAir Any reason why my 1463 flight to Chicago is boarding and I still don't have a seat assignment? Seriously?,0
@SouthwestAir 45mins wait on the phone with no option for a callback? Finally had to hang up because my phone was dying. #customerservice,0
@JetBlue my flight 475 Cancelled Flighted due to lavatory problems. Can't confirm if they are gonna get a flight from Boston Logan Int,0
@united 4 of us are stranded   And flying from New Orleans to Huston tonight and we will be stuck there for two days. Rather fly than wait.,0
@SouthwestAir no but seriously wtf? #nochill http://t.co/esd3XD5V1r,0
@united that's why I missed my flight. If the flight had been held for 5 minutes I would have made it. I watched it pull away from the gate,0
@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue,0
@SouthwestAir we were rebooked on the 5:05 out of MDW.  Some drink coupons could help!,0
@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,1
"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",1
@AmericanAir we're still here guys - you are the worst,0
@AmericanAir - Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,0
